holdings_date,target_date,symbol,qty,usd,equity_usd,actual_weight,expected_signal_date,signal_date,target_weight,has_target,has_actual,matched,target_sign,actual_sign,sign_match,weight_diff,abs_weight_diff,big_gap,te_contribution,alignment
2025-04-02,,BERA,,,,0.0,2025-04-01,2025-04-01,-0.042917403036066774,True,False,False,-1.0,0.0,False,0.042917403036066774,0.042917403036066774,True,0.042917403036066774,wrong_t1
2025-04-02,,BNB,,,,0.0,2025-04-01,2025-04-01,0.01123794654863442,True,False,False,1.0,0.0,False,-0.01123794654863442,0.01123794654863442,False,0.01123794654863442,wrong_t1
2025-04-02,,BTC,,,,0.0,2025-04-01,2025-04-01,-0.008483545995920041,True,False,False,-1.0,0.0,False,0.008483545995920041,0.008483545995920041,False,0.008483545995920041,wrong_t1
2025-04-02,,CAKE,,,,0.0,2025-04-01,2025-04-01,0.03693842106462783,True,False,False,1.0,0.0,False,-0.03693842106462783,0.03693842106462783,True,0.03693842106462783,wrong_t1
2025-04-02,,CRV,,,,0.0,2025-04-01,2025-04-01,-0.05397689492167741,True,False,False,-1.0,0.0,False,0.05397689492167741,0.05397689492167741,True,0.05397689492167741,wrong_t1
2025-04-02,,DOGE,,,,0.0,2025-04-01,2025-04-01,-0.00032121839344276606,True,False,False,-1.0,0.0,False,0.00032121839344276606,0.00032121839344276606,False,0.00032121839344276606,wrong_t1
2025-04-02,,DOT,,,,0.0,2025-04-01,2025-04-01,0.0001784546630237702,True,False,False,1.0,0.0,False,-0.0001784546630237702,0.0001784546630237702,False,0.0001784546630237702,wrong_t1
2025-04-02,,ENA,,,,0.0,2025-04-01,2025-04-01,-0.007299546477814785,True,False,False,-1.0,0.0,False,0.007299546477814785,0.007299546477814785,False,0.007299546477814785,wrong_t1
2025-04-02,,ETH,,,,0.0,2025-04-01,2025-04-01,0.01045274603132987,True,False,False,1.0,0.0,False,-0.01045274603132987,0.01045274603132987,False,0.01045274603132987,wrong_t1
2025-04-02,,HBAR,,,,0.0,2025-04-01,2025-04-01,0.044743839341057585,True,False,False,1.0,0.0,False,-0.044743839341057585,0.044743839341057585,True,0.044743839341057585,wrong_t1
2025-04-02,,LAYER,,,,0.0,2025-04-01,2025-04-01,-0.055803331226668224,True,False,False,-1.0,0.0,False,0.055803331226668224,0.055803331226668224,True,0.055803331226668224,wrong_t1
2025-04-02,,LINK,,,,0.0,2025-04-01,2025-04-01,-0.017359692250492362,True,False,False,-1.0,0.0,False,0.017359692250492362,0.017359692250492362,False,0.017359692250492362,wrong_t1
2025-04-02,,LTC,,,,0.0,2025-04-01,2025-04-01,-0.0058719091736246795,True,False,False,-1.0,0.0,False,0.0058719091736246795,0.0058719091736246795,False,0.0058719091736246795,wrong_t1
2025-04-02,,NEAR,,,,0.0,2025-04-01,2025-04-01,0.051508021829801076,True,False,False,1.0,0.0,False,-0.051508021829801076,0.051508021829801076,True,0.051508021829801076,wrong_t1
2025-04-02,,NEO,,,,0.0,2025-04-01,2025-04-01,0.0010055448550815027,True,False,False,1.0,0.0,False,-0.0010055448550815027,0.0010055448550815027,False,0.0010055448550815027,wrong_t1
2025-04-02,,NIL,,,,0.0,2025-04-01,2025-04-01,0.037009802929837333,True,False,False,1.0,0.0,False,-0.037009802929837333,0.037009802929837333,True,0.037009802929837333,wrong_t1
2025-04-02,,PNUT,,,,0.0,2025-04-01,2025-04-01,-0.05805805872291605,True,False,False,-1.0,0.0,False,0.05805805872291605,0.05805805872291605,True,0.05805805872291605,wrong_t1
2025-04-02,,RUNE,,,,0.0,2025-04-01,2025-04-01,-0.019186128555483167,True,False,False,-1.0,0.0,False,0.019186128555483167,0.019186128555483167,False,0.019186128555483167,wrong_t1
2025-04-02,,S,,,,0.0,2025-04-01,2025-04-01,0.005514999847577171,True,False,False,1.0,0.0,False,-0.005514999847577171,0.005514999847577171,False,0.005514999847577171,wrong_t1
2025-04-02,,SEI,,,,0.0,2025-04-01,2025-04-01,0.009953072974863333,True,False,False,1.0,0.0,False,-0.009953072974863333,0.009953072974863333,False,0.009953072974863333,wrong_t1
2025-04-02,,SOL,,,,0.0,2025-04-01,2025-04-01,0.03890762110003765,True,False,False,1.0,0.0,False,-0.03890762110003765,0.03890762110003765,True,0.03890762110003765,wrong_t1
2025-04-02,,SUI,,,,0.0,2025-04-01,2025-04-01,0.010666891626958386,True,False,False,1.0,0.0,False,-0.010666891626958386,0.010666891626958386,False,0.010666891626958386,wrong_t1
2025-04-02,,TAO,,,,0.0,2025-04-01,2025-04-01,0.04742685802856244,True,False,False,1.0,0.0,False,-0.04742685802856244,0.04742685802856244,True,0.04742685802856244,wrong_t1
2025-04-02,,TON,,,,0.0,2025-04-01,2025-04-01,-0.03826518431315208,True,False,False,-1.0,0.0,False,0.03826518431315208,0.03826518431315208,True,0.03826518431315208,wrong_t1
2025-04-02,,TRUMP,,,,0.0,2025-04-01,2025-04-01,0.02398111100881687,True,False,False,1.0,0.0,False,-0.02398111100881687,0.02398111100881687,True,0.02398111100881687,wrong_t1
2025-04-02,,TRX,,,,0.0,2025-04-01,2025-04-01,-0.014462527967358982,True,False,False,-1.0,0.0,False,0.014462527967358982,0.014462527967358982,False,0.014462527967358982,wrong_t1
2025-04-02,,TST,,,,0.0,2025-04-01,2025-04-01,0.0032897645417856655,True,False,False,1.0,0.0,False,-0.0032897645417856655,0.0032897645417856655,False,0.0032897645417856655,wrong_t1
2025-04-02,,WIF,,,,0.0,2025-04-01,2025-04-01,0.03439816610754198,True,False,False,1.0,0.0,False,-0.03439816610754198,0.03439816610754198,True,0.03439816610754198,wrong_t1
2025-04-02,,WLD,,,,0.0,2025-04-01,2025-04-01,0.021155328590892995,True,False,False,1.0,0.0,False,-0.021155328590892995,0.021155328590892995,True,0.021155328590892995,wrong_t1
2025-04-02,,XRP,,,,0.0,2025-04-01,2025-04-01,0.007912491074244011,True,False,False,1.0,0.0,False,-0.007912491074244011,0.007912491074244011,False,0.007912491074244011,wrong_t1
2025-04-02,,ZRO,,,,0.0,2025-04-01,2025-04-01,-0.05777253126207803,True,False,False,-1.0,0.0,False,0.05777253126207803,0.05777253126207803,True,0.05777253126207803,wrong_t1
2025-04-03,,AAVE,,,,0.0,2025-04-02,2025-04-02,0.029859552363673197,True,False,False,1.0,0.0,False,-0.029859552363673197,0.029859552363673197,True,0.029859552363673197,wrong_t1
2025-04-03,,ADA,,,,0.0,2025-04-02,2025-04-02,0.029134301459728184,True,False,False,1.0,0.0,False,-0.029134301459728184,0.029134301459728184,True,0.029134301459728184,wrong_t1
2025-04-03,,AVAX,,,,0.0,2025-04-02,2025-04-02,0.006628834965537244,True,False,False,1.0,0.0,False,-0.006628834965537244,0.006628834965537244,False,0.006628834965537244,wrong_t1
2025-04-03,,BERA,,,,0.0,2025-04-02,2025-04-02,-0.008321087074742262,True,False,False,-1.0,0.0,False,0.008321087074742262,0.008321087074742262,False,0.008321087074742262,wrong_t1
2025-04-03,,BNB,,,,0.0,2025-04-02,2025-04-02,-0.004164042436747884,True,False,False,-1.0,0.0,False,0.004164042436747884,0.004164042436747884,False,0.004164042436747884,wrong_t1
2025-04-03,,BTC,,,,0.0,2025-04-02,2025-04-02,0.008321087074742262,True,False,False,1.0,0.0,False,-0.008321087074742262,0.008321087074742262,False,0.008321087074742262,wrong_t1
2025-04-03,,CAKE,,,,0.0,2025-04-02,2025-04-02,0.024688217004779467,True,False,False,1.0,0.0,False,-0.024688217004779467,0.024688217004779467,True,0.024688217004779467,wrong_t1
2025-04-03,,CRV,,,,0.0,2025-04-02,2025-04-02,-0.05584410210755284,True,False,False,-1.0,0.0,False,0.05584410210755284,0.05584410210755284,True,0.05584410210755284,wrong_t1
2025-04-03,,DOGE,,,,0.0,2025-04-02,2025-04-02,0.004647543039377889,True,False,False,1.0,0.0,False,-0.004647543039377889,0.004647543039377889,False,0.004647543039377889,wrong_t1
2025-04-03,,DOT,,,,0.0,2025-04-02,2025-04-02,-0.004566959605606223,True,False,False,-1.0,0.0,False,0.004566959605606223,0.004566959605606223,False,0.004566959605606223,wrong_t1
2025-04-03,,ENA,,,,0.0,2025-04-02,2025-04-02,0.018469297006854055,True,False,False,1.0,0.0,False,-0.018469297006854055,0.018469297006854055,False,0.018469297006854055,wrong_t1
2025-04-03,,ETH,,,,0.0,2025-04-02,2025-04-02,0.03167967742228922,True,False,False,1.0,0.0,False,-0.03167967742228922,0.03167967742228922,True,0.03167967742228922,wrong_t1
2025-04-03,,HBAR,,,,0.0,2025-04-02,2025-04-02,-0.00020145858442916897,True,False,False,-1.0,0.0,False,0.00020145858442916897,0.00020145858442916897,False,0.00020145858442916897,wrong_t1
2025-04-03,,LAYER,,,,0.0,2025-04-02,2025-04-02,-0.04376188976492103,True,False,False,-1.0,0.0,False,0.04376188976492103,0.04376188976492103,True,0.04376188976492103,wrong_t1
2025-04-03,,LINK,,,,0.0,2025-04-02,2025-04-02,0.026588925497167158,True,False,False,1.0,0.0,False,-0.026588925497167158,0.026588925497167158,True,0.026588925497167158,wrong_t1
2025-04-03,,LTC,,,,0.0,2025-04-02,2025-04-02,0.01713267255086804,True,False,False,1.0,0.0,False,-0.01713267255086804,0.01713267255086804,False,0.01713267255086804,wrong_t1
2025-04-03,,NEAR,,,,0.0,2025-04-02,2025-04-02,-0.01466788002207868,True,False,False,-1.0,0.0,False,0.01466788002207868,0.01466788002207868,False,0.01466788002207868,wrong_t1
2025-04-03,,NEO,,,,0.0,2025-04-02,2025-04-02,-0.06800689788395632,True,False,False,-1.0,0.0,False,0.06800689788395632,0.06800689788395632,True,0.06800689788395632,wrong_t1
2025-04-03,,NIL,,,,0.0,2025-04-02,2025-04-02,-0.06037076999627323,True,False,False,-1.0,0.0,False,0.06037076999627323,0.06037076999627323,True,0.06037076999627323,wrong_t1
2025-04-03,,PNUT,,,,0.0,2025-04-02,2025-04-02,0.021014672969415088,True,False,False,1.0,0.0,False,-0.021014672969415088,0.021014672969415088,True,0.021014672969415088,wrong_t1
2025-04-03,,S,,,,0.0,2025-04-02,2025-04-02,-0.01046354586844496,True,False,False,-1.0,0.0,False,0.01046354586844496,0.01046354586844496,False,0.01046354586844496,wrong_t1
2025-04-03,,SEI,,,,0.0,2025-04-02,2025-04-02,0.05814772776879887,True,False,False,1.0,0.0,False,-0.05814772776879887,0.05814772776879887,True,0.05814772776879887,wrong_t1
2025-04-03,,SOL,,,,0.0,2025-04-02,2025-04-02,-0.001296332739100181,True,False,False,-1.0,0.0,False,0.001296332739100181,0.001296332739100181,False,0.001296332739100181,wrong_t1
2025-04-03,,SUI,,,,0.0,2025-04-02,2025-04-02,-0.032082594591147554,True,False,False,-1.0,0.0,False,0.032082594591147554,0.032082594591147554,True,0.032082594591147554,wrong_t1
2025-04-03,,TAO,,,,0.0,2025-04-02,2025-04-02,0.040813596633501655,True,False,False,1.0,0.0,False,-0.040813596633501655,0.040813596633501655,True,0.040813596633501655,wrong_t1
2025-04-03,,TON,,,,0.0,2025-04-02,2025-04-02,0.015312547492252021,True,False,False,1.0,0.0,False,-0.015312547492252021,0.015312547492252021,False,0.015312547492252021,wrong_t1
2025-04-03,,TRUMP,,,,0.0,2025-04-02,2025-04-02,-0.019033381043255734,True,False,False,-1.0,0.0,False,0.019033381043255734,0.019033381043255734,False,0.019033381043255734,wrong_t1
2025-04-03,,TRX,,,,0.0,2025-04-02,2025-04-02,0.010302379000901625,True,False,False,1.0,0.0,False,-0.010302379000901625,0.010302379000901625,False,0.010302379000901625,wrong_t1
2025-04-03,,TST,,,,0.0,2025-04-02,2025-04-02,-0.026911259232253827,True,False,False,-1.0,0.0,False,0.026911259232253827,0.026911259232253827,True,0.026911259232253827,wrong_t1
2025-04-03,,WIF,,,,0.0,2025-04-02,2025-04-02,0.019033381043255734,True,False,False,1.0,0.0,False,-0.019033381043255734,0.019033381043255734,False,0.019033381043255734,wrong_t1
2025-04-03,,WLD,,,,0.0,2025-04-02,2025-04-02,-0.040813596633501655,True,False,False,-1.0,0.0,False,0.040813596633501655,0.040813596633501655,True,0.040813596633501655,wrong_t1
2025-04-03,,XRP,,,,0.0,2025-04-02,2025-04-02,0.028731384290869848,True,False,False,1.0,0.0,False,-0.028731384290869848,0.028731384290869848,True,0.028731384290869848,wrong_t1
2025-04-04,,AAVE,,,,0.0,2025-04-03,2025-04-03,0.05716084277481953,True,False,False,1.0,0.0,False,-0.05716084277481953,0.05716084277481953,True,0.05716084277481953,wrong_t1
2025-04-04,,ADA,,,,0.0,2025-04-03,2025-04-03,-0.03187052040741435,True,False,False,-1.0,0.0,False,0.03187052040741435,0.03187052040741435,True,0.03187052040741435,wrong_t1
2025-04-04,,AVAX,,,,0.0,2025-04-03,2025-04-03,-0.01084059134704013,True,False,False,-1.0,0.0,False,0.01084059134704013,0.01084059134704013,False,0.01084059134704013,wrong_t1
2025-04-04,,BERA,,,,0.0,2025-04-03,2025-04-03,0.02072655613323383,True,False,False,1.0,0.0,False,-0.02072655613323383,0.02072655613323383,True,0.02072655613323383,wrong_t1
2025-04-04,,BNB,,,,0.0,2025-04-03,2025-04-03,0.03673765956872609,True,False,False,1.0,0.0,False,-0.03673765956872609,0.03673765956872609,True,0.03673765956872609,wrong_t1
2025-04-04,,BTC,,,,0.0,2025-04-03,2025-04-03,-0.01053721841989973,True,False,False,-1.0,0.0,False,0.01053721841989973,0.01053721841989973,False,0.01053721841989973,wrong_t1
2025-04-04,,CAKE,,,,0.0,2025-04-03,2025-04-03,0.0066560412717942795,True,False,False,1.0,0.0,False,-0.0066560412717942795,0.0066560412717942795,False,0.0066560412717942795,wrong_t1
2025-04-04,,CRV,,,,0.0,2025-04-03,2025-04-03,-0.034569541299318066,True,False,False,-1.0,0.0,False,0.034569541299318066,0.034569541299318066,True,0.034569541299318066,wrong_t1
2025-04-04,,DOGE,,,,0.0,2025-04-03,2025-04-03,-0.0016372156469123304,True,False,False,-1.0,0.0,False,0.0016372156469123304,0.0016372156469123304,False,0.0016372156469123304,wrong_t1
2025-04-04,,DOT,,,,0.0,2025-04-03,2025-04-03,-0.027306754173242992,True,False,False,-1.0,0.0,False,0.027306754173242992,0.027306754173242992,True,0.027306754173242992,wrong_t1
2025-04-04,,ENA,,,,0.0,2025-04-03,2025-04-03,-0.04780578061112152,True,False,False,-1.0,0.0,False,0.04780578061112152,0.04780578061112152,True,0.04780578061112152,wrong_t1
2025-04-04,,ETH,,,,0.0,2025-04-03,2025-04-03,0.01437388778857994,True,False,False,1.0,0.0,False,-0.01437388778857994,0.01437388778857994,False,0.01437388778857994,wrong_t1
2025-04-04,,HBAR,,,,0.0,2025-04-03,2025-04-03,-0.04772993737933642,True,False,False,-1.0,0.0,False,0.04772993737933642,0.04772993737933642,True,0.04772993737933642,wrong_t1
2025-04-04,,LAYER,,,,0.0,2025-04-03,2025-04-03,0.028943969820155336,True,False,False,1.0,0.0,False,-0.028943969820155336,0.028943969820155336,True,0.028943969820155336,wrong_t1
2025-04-04,,LINK,,,,0.0,2025-04-03,2025-04-03,-0.006580198040009171,True,False,False,-1.0,0.0,False,0.006580198040009171,0.006580198040009171,False,0.006580198040009171,wrong_t1
2025-04-04,,LTC,,,,0.0,2025-04-03,2025-04-03,0.004563766234171346,True,False,False,1.0,0.0,False,-0.004563766234171346,0.004563766234171346,False,0.004563766234171346,wrong_t1
2025-04-04,,NEAR,,,,0.0,2025-04-03,2025-04-03,0.006959414198934676,True,False,False,1.0,0.0,False,-0.006959414198934676,0.006959414198934676,False,0.006959414198934676,wrong_t1
2025-04-04,,NEO,,,,0.0,2025-04-03,2025-04-03,0.06621253201137713,True,False,False,1.0,0.0,False,-0.06621253201137713,0.06621253201137713,True,0.06621253201137713,wrong_t1
2025-04-04,,NIL,,,,0.0,2025-04-03,2025-04-03,-0.012281612750957014,True,False,False,-1.0,0.0,False,0.012281612750957014,0.012281612750957014,False,0.012281612750957014,wrong_t1
2025-04-04,,PNUT,,,,0.0,2025-04-03,2025-04-03,0.0017130588786974305,True,False,False,1.0,0.0,False,-0.0017130588786974305,0.0017130588786974305,False,0.0017130588786974305,wrong_t1
2025-04-04,,S,,,,0.0,2025-04-03,2025-04-03,0.011068121042395431,True,False,False,1.0,0.0,False,-0.011068121042395431,0.011068121042395431,False,0.011068121042395431,wrong_t1
2025-04-04,,SEI,,,,0.0,2025-04-03,2025-04-03,0.038450718447423524,True,False,False,1.0,0.0,False,-0.038450718447423524,0.038450718447423524,True,0.038450718447423524,wrong_t1
2025-04-04,,SOL,,,,0.0,2025-04-03,2025-04-03,-0.01974059412002753,True,False,False,-1.0,0.0,False,0.01974059412002753,0.01974059412002753,False,0.01974059412002753,wrong_t1
2025-04-04,,SUI,,,,0.0,2025-04-03,2025-04-03,-0.03240142302991004,True,False,False,-1.0,0.0,False,0.03240142302991004,0.03240142302991004,True,0.03240142302991004,wrong_t1
2025-04-04,,TAO,,,,0.0,2025-04-03,2025-04-03,0.05955649073958285,True,False,False,1.0,0.0,False,-0.05955649073958285,0.05955649073958285,True,0.05955649073958285,wrong_t1
2025-04-04,,TON,,,,0.0,2025-04-03,2025-04-03,0.014222201325009749,True,False,False,1.0,0.0,False,-0.014222201325009749,0.014222201325009749,False,0.014222201325009749,wrong_t1
2025-04-04,,TRUMP,,,,0.0,2025-04-03,2025-04-03,0.026927538014317506,True,False,False,1.0,0.0,False,-0.026927538014317506,0.026927538014317506,True,0.026927538014317506,wrong_t1
2025-04-04,,TRX,,,,0.0,2025-04-03,2025-04-03,0.043621230535875674,True,False,False,1.0,0.0,False,-0.043621230535875674,0.043621230535875674,True,0.043621230535875674,wrong_t1
2025-04-04,,TST,,,,0.0,2025-04-03,2025-04-03,-0.041604798730037834,True,False,False,-1.0,0.0,False,0.041604798730037834,0.041604798730037834,True,0.041604798730037834,wrong_t1
2025-04-04,,WIF,,,,0.0,2025-04-03,2025-04-03,0.010461375188114642,True,False,False,1.0,0.0,False,-0.010461375188114642,0.010461375188114642,False,0.010461375188114642,wrong_t1
2025-04-04,,WLD,,,,0.0,2025-04-03,2025-04-03,-0.050201428575884846,True,False,False,-1.0,0.0,False,0.050201428575884846,0.050201428575884846,True,0.050201428575884846,wrong_t1
2025-04-04,,XRP,,,,0.0,2025-04-03,2025-04-03,-0.0025473344283335198,True,False,False,-1.0,0.0,False,0.0025473344283335198,0.0025473344283335198,False,0.0025473344283335198,wrong_t1
2025-04-04,,ZRO,,,,0.0,2025-04-03,2025-04-03,-0.07070045501376337,True,False,False,-1.0,0.0,False,0.07070045501376337,0.07070045501376337,True,0.07070045501376337,wrong_t1
2025-04-05,,AAVE,,,,0.0,2025-04-04,2025-04-04,0.0023198047329782224,True,False,False,1.0,0.0,False,-0.0023198047329782224,0.0023198047329782224,False,0.0023198047329782224,wrong_t1
2025-04-05,,ADA,,,,0.0,2025-04-04,2025-04-04,-0.003957020379890552,True,False,False,-1.0,0.0,False,0.003957020379890552,0.003957020379890552,False,0.003957020379890552,wrong_t1
2025-04-05,,APT,,,,0.0,2025-04-04,2025-04-04,0.006883570967149576,True,False,False,1.0,0.0,False,-0.006883570967149576,0.006883570967149576,False,0.006883570967149576,wrong_t1
2025-04-05,,AVAX,,,,0.0,2025-04-04,2025-04-04,-0.011371493969535823,True,False,False,-1.0,0.0,False,0.011371493969535823,0.011371493969535823,False,0.011371493969535823,wrong_t1
2025-04-05,,BERA,,,,0.0,2025-04-04,2025-04-04,0.0024714911965484252,True,False,False,1.0,0.0,False,-0.0024714911965484252,0.0024714911965484252,False,0.0024714911965484252,wrong_t1
2025-04-05,,BNB,,,,0.0,2025-04-04,2025-04-04,-0.01053721841989973,True,False,False,-1.0,0.0,False,0.01053721841989973,0.01053721841989973,False,0.01053721841989973,wrong_t1
2025-04-05,,BTC,,,,0.0,2025-04-04,2025-04-04,0.038754091374563926,True,False,False,1.0,0.0,False,-0.038754091374563926,0.038754091374563926,True,0.038754091374563926,wrong_t1
2025-04-05,,CRV,,,,0.0,2025-04-04,2025-04-04,-0.025897068221685974,True,False,False,-1.0,0.0,False,0.025897068221685974,0.025897068221685974,True,0.025897068221685974,wrong_t1
2025-04-05,,DOGE,,,,0.0,2025-04-04,2025-04-04,0.03920915076527453,True,False,False,1.0,0.0,False,-0.03920915076527453,0.03920915076527453,True,0.03920915076527453,wrong_t1
2025-04-05,,DOT,,,,0.0,2025-04-04,2025-04-04,0.009810121554408597,True,False,False,1.0,0.0,False,-0.009810121554408597,0.009810121554408597,False,0.009810121554408597,wrong_t1
2025-04-05,,ENA,,,,0.0,2025-04-04,2025-04-04,0.008217413686921523,True,False,False,1.0,0.0,False,-0.008217413686921523,0.008217413686921523,False,0.008217413686921523,wrong_t1
2025-04-05,,ETH,,,,0.0,2025-04-04,2025-04-04,0.028141029722879095,True,False,False,1.0,0.0,False,-0.028141029722879095,0.028141029722879095,True,0.028141029722879095,wrong_t1
2025-04-05,,HBAR,,,,0.0,2025-04-04,2025-04-04,-0.04084636641218685,True,False,False,-1.0,0.0,False,0.04084636641218685,0.04084636641218685,True,0.04084636641218685,wrong_t1
2025-04-05,,JUP,,,,0.0,2025-04-04,2025-04-04,-0.004791295929526643,True,False,False,-1.0,0.0,False,0.004791295929526643,0.004791295929526643,False,0.004791295929526643,wrong_t1
2025-04-05,,LAYER,,,,0.0,2025-04-04,2025-04-04,-0.04362123053587567,True,False,False,-1.0,0.0,False,0.04362123053587567,0.04362123053587567,True,0.04362123053587567,wrong_t1
2025-04-05,,LINK,,,,0.0,2025-04-04,2025-04-04,0.015100984654071083,True,False,False,1.0,0.0,False,-0.015100984654071083,0.015100984654071083,False,0.015100984654071083,wrong_t1
2025-04-05,,LTC,,,,0.0,2025-04-04,2025-04-04,0.005398041783807444,True,False,False,1.0,0.0,False,-0.005398041783807444,0.005398041783807444,False,0.005398041783807444,wrong_t1
2025-04-05,,NEAR,,,,0.0,2025-04-04,2025-04-04,-0.0026231776601186186,True,False,False,-1.0,0.0,False,0.0026231776601186186,0.0026231776601186186,False,0.0026231776601186186,wrong_t1
2025-04-05,,NEO,,,,0.0,2025-04-04,2025-04-04,-0.061497079313635565,True,False,False,-1.0,0.0,False,0.061497079313635565,0.061497079313635565,True,0.061497079313635565,wrong_t1
2025-04-05,,PENDLE,,,,0.0,2025-04-04,2025-04-04,-0.06838065028078515,True,False,False,-1.0,0.0,False,0.06838065028078515,0.06838065028078515,True,0.06838065028078515,wrong_t1
2025-04-05,,PNUT,,,,0.0,2025-04-04,2025-04-04,-0.029171499515510627,True,False,False,-1.0,0.0,False,0.029171499515510627,0.029171499515510627,True,0.029171499515510627,wrong_t1
2025-04-05,,RENDER,,,,0.0,2025-04-04,2025-04-04,-0.020271496742523223,True,False,False,-1.0,0.0,False,0.020271496742523223,0.020271496742523223,True,0.020271496742523223,wrong_t1
2025-04-05,,S,,,,0.0,2025-04-04,2025-04-04,-0.002926550587259016,True,False,False,-1.0,0.0,False,0.002926550587259016,0.002926550587259016,False,0.002926550587259016,wrong_t1
2025-04-05,,SOL,,,,0.0,2025-04-04,2025-04-04,0.045182602951002904,True,False,False,1.0,0.0,False,-0.045182602951002904,0.045182602951002904,True,0.045182602951002904,wrong_t1
2025-04-05,,SUI,,,,0.0,2025-04-04,2025-04-04,-0.031642990712059046,True,False,False,-1.0,0.0,False,0.031642990712059046,0.031642990712059046,True,0.031642990712059046,wrong_t1
2025-04-05,,TAO,,,,0.0,2025-04-04,2025-04-04,0.052597076540648165,True,False,False,1.0,0.0,False,-0.052597076540648165,0.052597076540648165,True,0.052597076540648165,wrong_t1
2025-04-05,,TON,,,,0.0,2025-04-04,2025-04-04,0.048260840001832124,True,False,False,1.0,0.0,False,-0.048260840001832124,0.048260840001832124,True,0.048260840001832124,wrong_t1
2025-04-05,,TRUMP,,,,0.0,2025-04-04,2025-04-04,0.03860240491099373,True,False,False,1.0,0.0,False,-0.03860240491099373,0.03860240491099373,True,0.03860240491099373,wrong_t1
2025-04-05,,TRX,,,,0.0,2025-04-04,2025-04-04,0.038905777838134134,True,False,False,1.0,0.0,False,-0.038905777838134134,0.038905777838134134,True,0.038905777838134134,wrong_t1
2025-04-05,,WIF,,,,0.0,2025-04-04,2025-04-04,0.001409685951557039,True,False,False,1.0,0.0,False,-0.001409685951557039,0.001409685951557039,False,0.001409685951557039,wrong_t1
2025-04-05,,WLD,,,,0.0,2025-04-04,2025-04-04,-0.018482594632040696,True,False,False,-1.0,0.0,False,0.018482594632040696,0.018482594632040696,False,0.018482594632040696,wrong_t1
2025-04-05,,XRP,,,,0.0,2025-04-04,2025-04-04,0.040770523180401745,True,False,False,1.0,0.0,False,-0.040770523180401745,0.040770523180401745,True,0.040770523180401745,wrong_t1
2025-04-05,,ZRO,,,,0.0,2025-04-04,2025-04-04,-0.046016878500638986,True,False,False,-1.0,0.0,False,0.046016878500638986,0.046016878500638986,True,0.046016878500638986,wrong_t1
2025-04-06,,AAVE,,,,0.0,2025-04-05,2025-04-05,-0.01084059134704013,True,False,False,-1.0,0.0,False,0.01084059134704013,0.01084059134704013,False,0.01084059134704013,wrong_t1
2025-04-06,,ADA,,,,0.0,2025-04-05,2025-04-05,-7.584323178509884e-05,True,False,False,-1.0,0.0,False,7.584323178509884e-05,7.584323178509884e-05,False,7.584323178509884e-05,wrong_t1
2025-04-06,,APT,,,,0.0,2025-04-05,2025-04-05,0.04757825091576623,True,False,False,1.0,0.0,False,-0.04757825091576623,0.04757825091576623,True,0.04757825091576623,wrong_t1
2025-04-06,,AVAX,,,,0.0,2025-04-05,2025-04-05,-0.0036536474527501567,True,False,False,-1.0,0.0,False,0.0036536474527501567,0.0036536474527501567,False,0.0036536474527501567,wrong_t1
2025-04-06,,BERA,,,,0.0,2025-04-05,2025-04-05,0.031263774553133554,True,False,False,1.0,0.0,False,-0.031263774553133554,0.031263774553133554,True,0.031263774553133554,wrong_t1
2025-04-06,,BNB,,,,0.0,2025-04-05,2025-04-05,0.025593695294545568,True,False,False,1.0,0.0,False,-0.025593695294545568,0.025593695294545568,True,0.025593695294545568,wrong_t1
2025-04-06,,BTC,,,,0.0,2025-04-05,2025-04-05,0.02806518649109399,True,False,False,1.0,0.0,False,-0.02806518649109399,0.02806518649109399,True,0.02806518649109399,wrong_t1
2025-04-06,,CRV,,,,0.0,2025-04-05,2025-04-05,-0.0008342755496360856,True,False,False,-1.0,0.0,False,0.0008342755496360856,0.0008342755496360856,False,0.0008342755496360856,wrong_t1
2025-04-06,,DOGE,,,,0.0,2025-04-05,2025-04-05,-0.05229370361350777,True,False,False,-1.0,0.0,False,0.05229370361350777,0.05229370361350777,True,0.05229370361350777,wrong_t1
2025-04-06,,DOT,,,,0.0,2025-04-05,2025-04-05,0.04160479873003785,True,False,False,1.0,0.0,False,-0.04160479873003785,0.04160479873003785,True,0.04160479873003785,wrong_t1
2025-04-06,,ENA,,,,0.0,2025-04-05,2025-04-05,-0.005018825624881948,True,False,False,-1.0,0.0,False,0.005018825624881948,0.005018825624881948,False,0.005018825624881948,wrong_t1
2025-04-06,,ETH,,,,0.0,2025-04-05,2025-04-05,0.04107389610754214,True,False,False,1.0,0.0,False,-0.04107389610754214,0.04107389610754214,True,0.04107389610754214,wrong_t1
2025-04-06,,HBAR,,,,0.0,2025-04-05,2025-04-05,-0.010916434578825228,True,False,False,-1.0,0.0,False,0.010916434578825228,0.010916434578825228,False,0.010916434578825228,wrong_t1
2025-04-06,,JUP,,,,0.0,2025-04-05,2025-04-05,-0.05716084277481952,True,False,False,-1.0,0.0,False,0.05716084277481952,0.05716084277481952,True,0.05716084277481952,wrong_t1
2025-04-06,,LAYER,,,,0.0,2025-04-05,2025-04-05,-0.07070045501376337,True,False,False,-1.0,0.0,False,0.07070045501376337,0.07070045501376337,True,0.07070045501376337,wrong_t1
